,x,y,z
4773,97,113,78
4774,96,113,80
4775,95,113,80
4776,94,113,81
4777,93,113,81
4778,92,113,80
4779,91,113,81
4780,90,113,81
4781,89,113,81
4782,88,113,81
4783,87,113,81
4784,86,113,81
4785,85,113,80
4786,84,113,76
4787,83,113,77
4788,82,113,81
4789,81,113,81
4790,80,113,80
4791,79,113,78
4792,78,113,81
4793,77,113,78
4794,76,113,82
4795,75,113,76
4796,74,113,78
4797,73,113,77
4798,72,113,78
4799,71,113,71
4800,70,113,72
4801,69,113,75
4802,68,113,81
4803,67,113,83
4804,66,113,84
4805,65,113,81
4806,64,113,82
4807,63,113,80
4808,62,113,83
4809,61,113,82
4810,60,113,81
4811,59,113,81
4812,58,113,72
4813,57,113,78
4814,56,113,78
4815,55,114,80
4816,56,114,77
4817,57,114,78
4818,58,114,79
4819,59,114,81
4820,60,114,81
4821,61,114,79
4822,62,114,78
4823,63,114,79
4824,64,114,78
4825,65,114,79
4826,66,114,77
4827,67,114,79
4828,68,114,81
4829,69,114,79
4830,70,114,84
4831,71,114,84
4832,72,114,85
4833,73,114,85
4834,74,114,82
4835,75,114,78
4836,76,114,75
4837,77,114,76
4838,78,114,74
4839,79,114,74
4840,80,114,74
4841,81,114,78
4842,82,114,76
4843,83,114,78
4844,84,114,78
4845,85,114,79
4846,86,114,79
4847,87,114,82
4848,88,114,80
4849,89,114,80
4850,90,114,80
4851,91,114,81
4852,92,114,79
4853,93,114,77
4854,94,114,78
4855,95,114,81
4856,96,114,79
4857,97,114,81
4858,98,114,81
4859,99,114,81
4860,100,114,80
4861,101,114,80
4862,102,114,82
4863,103,114,78
4864,104,114,78
4865,105,114,78
4866,106,114,79
4867,107,114,82
4868,108,114,77
4869,109,114,81
4870,110,114,81
4871,111,114,77
4872,112,114,77
4873,113,114,79
4874,114,114,80
4875,115,114,80
4876,116,114,79
4877,117,114,81
4878,118,114,82
4879,119,114,80
4880,120,114,80
4881,121,114,75
4882,122,114,79
4883,123,114,78
4884,124,114,79
4885,125,114,80
4886,126,114,82
4887,127,114,81
4888,128,114,81
4889,129,114,77
4890,130,114,78
4891,131,114,77
4892,132,114,78
4893,133,114,77
4894,134,114,76
4895,135,114,82
4896,136,114,86
4897,137,114,86
4898,138,114,86
4899,139,114,86
4900,140,114,84
4901,141,114,86
4902,142,114,82
4903,143,114,81
4904,144,114,82
4905,145,115,82
4906,144,115,83
4907,143,115,84
4908,142,115,82
4909,141,115,83
4910,140,115,82
4911,139,115,80
4912,138,115,84
4913,137,115,81
4914,136,115,85
4915,135,115,82
4916,134,115,82
4917,133,115,82
4918,132,115,86
4919,131,115,86
4920,130,115,84
4921,129,115,86
4922,128,115,85
4923,127,115,85
4924,126,115,86
4925,125,115,83
4926,124,115,81
4927,123,115,79
4928,122,115,79
4929,121,115,79
4930,120,115,78
4931,119,115,79
4932,118,115,80
4933,117,115,76
4934,116,115,80
4935,115,115,81
4936,114,115,80
4937,113,115,81
4938,112,115,81
4939,111,115,81
4940,110,115,80
4941,109,115,78
4942,108,115,80
4943,107,115,79
4944,106,115,77
4945,105,115,80
4946,104,115,80
4947,103,115,82
4948,102,115,81
4949,101,115,79
4950,100,115,79
4951,99,115,79
4952,98,115,80
4953,97,115,80
4954,96,115,80
4955,95,115,82
4956,94,115,80
4957,93,115,78
4958,92,115,82
4959,91,115,76
4960,90,115,81
4961,89,115,80
4962,88,115,79
4963,87,115,79
4964,86,115,83
4965,85,115,81
4966,84,115,81
4967,83,115,78
4968,82,115,79
4969,81,115,81
4970,80,115,79
4971,79,115,78
4972,78,115,72
4973,77,115,80
4974,76,115,82
4975,75,115,79
4976,74,115,79
4977,73,115,78
4978,72,115,77
4979,71,115,74
4980,70,115,75
4981,69,115,76
4982,68,115,77
4983,67,115,78
4984,66,115,85
4985,65,115,80
4986,64,115,85
4987,63,115,81
4988,62,115,81
4989,61,115,77
4990,60,115,82
4991,59,115,78
4992,58,115,78
4993,57,115,82
4994,56,115,81
4995,55,116,79
4996,56,116,78
4997,57,116,78
4998,58,116,74
4999,59,116,80
5000,60,116,76
5001,61,116,77
5002,62,116,81
5003,63,116,79
5004,64,116,78
5005,65,116,78
5006,66,116,79
5007,67,116,81
5008,68,116,81
5009,69,116,80
5010,70,116,82
5011,71,116,80
5012,72,116,81
5013,73,116,76
5014,74,116,78
5015,75,116,76
5016,76,116,78
5017,77,116,75
5018,78,116,78
5019,79,116,79
5020,80,116,78
5021,81,116,80
5022,82,116,81
5023,83,116,81
5024,84,116,81
5025,85,116,80
5026,86,116,78
5027,87,116,81
5028,88,116,78
5029,89,116,81
5030,90,116,80
5031,91,116,78
5032,92,116,79
5033,93,116,81
5034,94,116,81
5035,95,116,80
5036,96,116,80
5037,97,116,81
5038,98,116,80
5039,99,116,79
5040,100,116,81
5041,101,116,76
5042,102,116,78
5043,103,116,79
5044,104,116,80
5045,105,116,81
5046,106,116,80
5047,107,116,80
5048,108,116,79
5049,109,116,80
5050,110,116,80
5051,111,116,80
5052,112,116,79
5053,113,116,81
5054,114,116,77
5055,115,116,80
5056,116,116,79
5057,117,116,80
5058,118,116,81
5059,119,116,77
5060,120,116,80
5061,121,116,78
5062,122,116,83
5063,123,116,80
5064,124,116,79
5065,125,116,78
5066,126,116,79
5067,127,116,76
5068,128,116,78
5069,129,116,83
5070,130,116,85
5071,131,116,86
5072,132,116,86
5073,133,116,86
5074,134,116,86
5075,135,116,85
5076,136,116,84
5077,137,116,82
5078,138,116,81
5079,139,116,77
5080,140,116,75
5081,141,116,80
5082,142,116,83
5083,143,116,82
5084,144,116,82
5085,145,117,81
5086,144,117,82
5087,143,117,77
5088,142,117,80
5089,141,117,81
5090,140,117,83
5091,139,117,79
5092,138,117,81
5093,137,117,77
5094,136,117,84
5095,135,117,80
5096,134,117,80
5097,133,117,79
5098,132,117,80
5099,131,117,81
5100,130,117,84
5101,129,117,81
5102,128,117,81
5103,127,117,82
5104,126,117,84
5105,125,117,85
5106,124,117,78
5107,123,117,86
5108,122,117,86
5109,121,117,85
5110,120,117,86
5111,119,117,86
5112,118,117,86
5113,117,117,86
5114,116,117,83
5115,115,117,79
5116,114,117,79
5117,113,117,75
5118,112,117,77
5119,111,117,75
5120,110,117,78
5121,109,117,80
5122,108,117,80
5123,107,117,80
5124,106,117,82
5125,105,117,79
5126,104,117,78
5127,103,117,79
5128,102,117,81
5129,101,117,80
5130,100,117,76
5131,99,117,80
5132,98,117,80
5133,97,117,81
5134,96,117,81
5135,95,117,81
5136,94,117,77
5137,93,117,77
5138,92,117,80
5139,91,117,78
5140,90,117,81
5141,89,117,81
5142,88,117,82
5143,87,117,81
5144,86,117,80
5145,85,117,74
5146,84,117,79
5147,83,117,81
5148,82,117,79
5149,81,117,79
5150,80,117,81
5151,79,117,81
5152,78,117,82
5153,77,117,82
5154,76,117,82
5155,75,117,78
5156,74,117,79
5157,73,117,78
5158,72,117,76
5159,71,117,80
5160,70,117,78
5161,69,117,79
5162,68,117,75
5163,67,117,75
5164,66,117,75
5165,65,117,79
5166,64,117,79
5167,63,117,83
5168,62,117,81
5169,61,117,81
5170,60,117,82
5171,59,117,77
5172,58,117,78
5173,57,117,79
5174,56,117,78
5175,55,118,77
5176,56,118,79
5177,57,118,77
5178,58,118,79
5179,59,118,77
5180,60,118,79
5181,61,118,79
5182,62,118,82
5183,63,118,81
5184,64,118,77
5185,65,118,81
5186,66,118,71
5187,67,118,80
5188,68,118,78
5189,69,118,81
5190,70,118,78
5191,71,118,79
5192,72,118,77
5193,73,118,78
5194,74,118,81
5195,75,118,79
5196,76,118,79
5197,77,118,79
5198,78,118,79
5199,79,118,78
5200,80,118,82
5201,81,118,79
5202,82,118,83
5203,83,118,80
5204,84,118,83
5205,85,118,80
5206,86,118,82
5207,87,118,80
5208,88,118,81
5209,89,118,83
5210,90,118,81
5211,91,118,81
5212,92,118,80
5213,93,118,81
5214,94,118,76
5215,95,118,79
5216,96,118,78
5217,97,118,82
5218,98,118,80
5219,99,118,82
5220,100,118,82
5221,101,118,80
5222,102,118,80
5223,103,118,79
5224,104,118,81
5225,105,118,80
5226,106,118,80
5227,107,118,74
5228,108,118,79
5229,109,118,81
5230,110,118,82
5231,111,118,80
5232,112,118,78
5233,113,118,77
5234,114,118,78
5235,115,118,77
5236,116,118,78
5237,117,118,83
5238,118,118,86
5239,119,118,86
5240,120,118,84
5241,121,118,86
5242,122,118,86
5243,123,118,86
5244,124,118,86
5245,125,118,85
5246,126,118,86
5247,127,118,84
5248,128,118,82
5249,129,118,82
5250,130,118,79
5251,131,118,79
5252,132,118,81
5253,133,118,74
5254,134,118,80
5255,135,118,79
5256,136,118,79
5257,137,118,78
5258,138,118,82
5259,139,118,82
5260,140,118,80
5261,141,118,82
5262,142,118,77
5263,143,118,79
5264,144,118,80
5265,145,119,81
5266,144,119,79
5267,143,119,82
5268,142,119,82
5269,141,119,79
5270,140,119,81
5271,139,119,80
5272,138,119,79
5273,137,119,80
5274,136,119,77
5275,135,119,78
5276,134,119,76
5277,133,119,84
5278,132,119,81
5279,131,119,78
5280,130,119,84
5281,129,119,86
5282,128,119,82
5283,127,119,84
5284,126,119,81
5285,125,119,80
5286,124,119,80
5287,123,119,81
5288,122,119,81
5289,121,119,80
5290,120,119,79
5291,119,119,80
5292,118,119,78
5293,117,119,81
5294,116,119,79
5295,115,119,81
5296,114,119,86
5297,113,119,85
5298,112,119,86
5299,111,119,86
5300,110,119,86
5301,109,119,78
5302,108,119,77
5303,107,119,77
5304,106,119,78
5305,105,119,81
5306,104,119,80
5307,103,119,80
5308,102,119,80
5309,101,119,82
5310,100,119,81
5311,99,119,81
5312,98,119,80
5313,97,119,78
5314,96,119,78
5315,95,119,79
5316,94,119,78
5317,93,119,81
5318,92,119,79
5319,91,119,81
5320,90,119,81
5321,89,119,78
5322,88,119,79
5323,87,119,77
5324,86,119,79
5325,85,119,80
5326,84,119,79
5327,83,119,82
5328,82,119,82
5329,81,119,84
5330,80,119,83
5331,79,119,77
5332,78,119,82
5333,77,119,81
5334,76,119,80
5335,75,119,80
5336,74,119,80
5337,73,119,82
5338,72,119,81
5339,71,119,78
5340,70,119,80
5341,69,119,78
5342,68,119,78
5343,67,119,78
5344,66,119,74
5345,65,119,74
5346,64,119,76
5347,63,119,76
5348,62,119,78
5349,61,119,81
5350,60,119,83
5351,59,119,80
5352,58,119,79
5353,57,119,78
5354,56,119,78
