,x,y,z
4773,132,112,86
4774,133,112,86
4775,134,112,86
4776,135,112,85
4777,136,112,86
4778,137,112,86
4779,138,112,86
4780,139,112,85
4781,140,112,80
4782,141,112,82
4783,142,112,82
4784,143,112,82
4785,144,112,82
4786,145,113,82
4787,144,113,83
4788,143,113,84
4789,142,113,85
4790,141,113,85
4791,140,113,82
4792,139,113,82
4793,138,113,84
4794,137,113,85
4795,136,113,49
4796,135,113,81
4797,134,113,85
4798,133,113,86
4799,132,113,85
4800,131,113,82
4801,130,113,85
4802,129,113,85
4803,128,113,86
4804,127,113,86
4805,126,113,86
4806,125,113,85
4807,124,113,86
4808,123,113,86
4809,122,113,86
4810,121,113,85
4811,120,113,81
4812,119,113,80
4813,118,113,72
4814,117,113,60
4815,116,113,25
4816,115,113,26
4817,114,113,31
4818,113,113,33
4819,112,113,34
4820,111,113,34
4821,110,113,33
4822,109,113,32
4823,108,113,33
4824,107,113,25
4825,106,113,32
4826,105,113,18
4827,104,113,32
4828,103,113,32
4829,102,113,31
4830,101,113,32
4831,100,113,32
4832,99,113,32
4833,98,113,35
4834,97,113,43
4835,96,113,52
4836,95,113,64
4837,94,113,82
4838,93,113,85
4839,92,113,84
4840,91,113,83
4841,90,113,78
4842,89,113,81
4843,88,113,82
4844,87,113,81
4845,86,113,82
4846,85,113,82
4847,84,113,79
4848,83,113,81
4849,82,113,79
4850,81,113,80
4851,80,113,80
4852,79,113,80
4853,78,113,80
4854,77,113,82
4855,76,113,81
4856,75,113,77
4857,74,113,80
4858,73,113,81
4859,72,113,80
4860,71,113,80
4861,70,113,80
4862,69,113,79
4863,68,113,82
4864,67,113,81
4865,66,113,81
4866,65,113,78
4867,64,113,77
4868,63,113,75
4869,62,113,75
4870,61,113,73
4871,60,113,70
4872,59,113,82
4873,58,113,84
4874,57,113,86
4875,56,113,85
4876,55,114,82
4877,56,114,84
4878,57,114,82
4879,58,114,82
4880,59,114,81
4881,60,114,85
4882,61,114,82
4883,62,114,84
4884,63,114,85
4885,64,114,86
4886,65,114,85
4887,66,114,82
4888,67,114,71
4889,68,114,76
4890,69,114,75
4891,70,114,75
4892,71,114,78
4893,72,114,80
4894,73,114,80
4895,74,114,78
4896,75,114,79
4897,76,114,79
4898,77,114,79
4899,78,114,80
4900,79,114,78
4901,80,114,81
4902,81,114,79
4903,82,114,82
4904,83,114,80
4905,84,114,77
4906,85,114,82
4907,86,114,78
4908,87,114,81
4909,88,114,79
4910,89,114,78
4911,90,114,78
4912,91,114,81
4913,92,114,81
4914,93,114,83
4915,94,114,80
4916,95,114,80
4917,96,114,81
4918,97,114,81
4919,98,114,83
4920,99,114,80
4921,100,114,82
4922,101,114,64
4923,102,114,48
4924,103,114,40
4925,104,114,37
4926,105,114,33
4927,106,114,32
4928,107,114,32
4929,108,114,32
4930,109,114,32
4931,110,114,30
4932,111,114,33
4933,112,114,33
4934,113,114,33
4935,114,114,18
4936,115,114,33
4937,116,114,33
4938,117,114,34
4939,118,114,34
4940,119,114,34
4941,120,114,27
4942,121,114,22
4943,122,114,24
4944,123,114,57
4945,124,114,81
4946,125,114,86
4947,126,114,86
4948,127,114,86
4949,128,114,85
4950,129,114,86
4951,130,114,84
4952,131,114,83
4953,132,114,83
4954,133,114,81
4955,134,114,81
4956,135,114,81
4957,136,114,79
4958,137,114,81
4959,138,114,83
4960,139,114,81
4961,140,114,84
4962,141,114,82
4963,142,114,82
4964,143,114,80
4965,144,114,79
4966,145,115,80
4967,144,115,75
4968,143,115,79
4969,142,115,83
4970,141,115,82
4971,140,115,81
4972,139,115,82
4973,138,115,82
4974,137,115,80
4975,136,115,81
4976,135,115,82
4977,134,115,80
4978,133,115,80
4979,132,115,83
4980,131,115,86
4981,130,115,83
4982,129,115,81
4983,128,115,81
4984,127,115,82
4985,126,115,83
4986,125,115,81
4987,124,115,83
4988,123,115,80
4989,122,115,81
4990,121,115,84
4991,120,115,86
4992,119,115,86
4993,118,115,76
4994,117,115,51
4995,116,115,3
4996,115,115,28
4997,114,115,32
4998,113,115,34
4999,112,115,35
5000,111,115,34
5001,110,115,34
5002,109,115,33
5003,108,115,34
5004,107,115,33
5005,106,115,33
5006,105,115,32
5007,104,115,33
5008,103,115,33
5009,102,115,33
5010,101,115,18
5011,100,115,33
5012,99,115,34
5013,98,115,37
5014,97,115,48
5015,96,115,59
5016,95,115,70
5017,94,115,80
5018,93,115,82
5019,92,115,84
5020,91,115,81
5021,90,115,83
5022,89,115,83
5023,88,115,81
5024,87,115,80
5025,86,115,77
5026,85,115,80
5027,84,115,78
5028,83,115,80
5029,82,115,81
5030,81,115,81
5031,80,115,81
5032,79,115,78
5033,78,115,80
5034,77,115,78
5035,76,115,81
5036,75,115,79
5037,74,115,79
5038,73,115,80
5039,72,115,81
5040,71,115,82
5041,70,115,81
5042,69,115,78
5043,68,115,79
5044,67,115,80
5045,66,115,78
5046,65,115,81
5047,64,115,80
5048,63,115,82
5049,62,115,78
5050,61,115,77
5051,60,115,78
5052,59,115,78
5053,58,115,78
5054,57,115,82
5055,56,115,81
5056,55,116,82
5057,56,116,80
5058,57,116,83
5059,58,116,84
5060,59,116,83
5061,60,116,83
5062,61,116,84
5063,62,116,80
5064,63,116,78
5065,64,116,77
5066,65,116,77
5067,66,116,78
5068,67,116,77
5069,68,116,79
5070,69,116,81
5071,70,116,77
5072,71,116,81
5073,72,116,80
5074,73,116,76
5075,74,116,79
5076,75,116,83
5077,76,116,83
5078,77,116,78
5079,78,116,83
5080,79,116,81
5081,80,116,80
5082,81,116,81
5083,82,116,81
5084,83,116,79
5085,84,116,82
5086,85,116,80
5087,86,116,82
5088,87,116,81
5089,88,116,76
5090,89,116,80
5091,90,116,77
5092,91,116,80
5093,92,116,79
5094,93,116,79
5095,94,116,81
5096,95,116,81
5097,96,116,81
5098,97,116,82
5099,98,116,83
5100,99,116,83
5101,100,116,80
5102,101,116,78
5103,102,116,69
5104,103,116,55
5105,104,116,41
5106,105,116,25
5107,106,116,36
5108,107,116,34
5109,108,116,35
5110,109,116,35
5111,110,116,35
5112,111,116,33
5113,112,116,35
5114,113,116,35
5115,114,116,34
5116,115,116,33
5117,116,116,35
5118,117,116,35
5119,118,116,33
5120,119,116,35
5121,120,116,16
5122,121,116,27
5123,122,116,25
5124,123,116,56
5125,124,116,70
5126,125,116,79
5127,126,116,80
5128,127,116,81
5129,128,116,79
5130,129,116,80
5131,130,116,81
5132,131,116,78
5133,132,116,79
5134,133,116,79
5135,134,116,80
5136,135,116,77
5137,136,116,80
5138,137,116,78
5139,138,116,81
5140,139,116,80
5141,140,116,80
5142,141,116,80
5143,142,116,81
5144,143,116,80
5145,144,116,82
5146,145,117,80
5147,144,117,80
5148,143,117,79
5149,142,117,80
5150,141,117,81
5151,140,117,75
5152,139,117,81
5153,138,117,78
5154,137,117,81
5155,136,117,81
5156,135,117,82
5157,134,117,81
5158,133,117,82
5159,132,117,81
5160,131,117,81
5161,130,117,80
5162,129,117,80
5163,128,117,80
5164,127,117,82
5165,126,117,82
5166,125,117,80
5167,124,117,84
5168,123,117,80
5169,122,117,82
5170,121,117,79
5171,120,117,82
5172,119,117,79
5173,118,117,80
5174,117,117,73
5175,116,117,62
5176,115,117,42
5177,114,117,36
5178,113,117,38
5179,112,117,31
5180,111,117,38
5181,110,117,25
5182,109,117,38
5183,108,117,40
5184,107,117,40
5185,106,117,40
5186,105,117,42
5187,104,117,45
5188,103,117,50
5189,102,117,54
5190,101,117,54
5191,100,117,57
5192,99,117,67
5193,98,117,73
5194,97,117,75
5195,96,117,80
5196,95,117,77
5197,94,117,80
5198,93,117,80
5199,92,117,78
5200,91,117,80
5201,90,117,79
5202,89,117,80
5203,88,117,81
5204,87,117,79
5205,86,117,81
5206,85,117,80
5207,84,117,80
5208,83,117,79
5209,82,117,81
5210,81,117,80
5211,80,117,76
5212,79,117,81
5213,78,117,81
5214,77,117,83
5215,76,117,79
5216,75,117,80
5217,74,117,80
5218,73,117,81
5219,72,117,81
5220,71,117,75
5221,70,117,82
5222,69,117,83
5223,68,117,82
5224,67,117,81
5225,66,117,82
5226,65,117,77
5227,64,117,81
5228,63,117,78
5229,62,117,78
5230,61,117,80
5231,60,117,79
5232,59,117,77
5233,58,117,76
5234,57,117,78
5235,56,117,77
5236,55,118,78
5237,56,118,81
5238,57,118,81
5239,58,118,80
5240,59,118,80
5241,60,118,77
5242,61,118,77
5243,62,118,73
5244,63,118,79
5245,64,118,77
5246,65,118,81
5247,66,118,80
5248,67,118,80
5249,68,118,78
5250,69,118,80
5251,70,118,80
5252,71,118,81
5253,72,118,82
5254,73,118,81
5255,74,118,82
5256,75,118,81
5257,76,118,82
5258,77,118,80
5259,78,118,81
5260,79,118,80
5261,80,118,82
5262,81,118,81
5263,82,118,78
5264,83,118,80
5265,84,118,81
5266,85,118,80
5267,86,118,80
5268,87,118,81
5269,88,118,82
5270,89,118,80
5271,90,118,83
5272,91,118,81
5273,92,118,82
5274,93,118,80
5275,94,118,76
5276,95,118,80
5277,96,118,79
5278,97,118,77
5279,98,118,80
5280,99,118,80
5281,100,118,80
5282,101,118,81
5283,102,118,81
5284,103,118,78
5285,104,118,76
5286,105,118,74
5287,106,118,71
5288,107,118,74
5289,108,118,71
5290,109,118,63
5291,110,118,66
5292,111,118,64
5293,112,118,66
5294,113,118,63
5295,114,118,65
5296,115,118,65
5297,116,118,57
5298,117,118,59
5299,118,118,59
5300,119,118,55
5301,120,118,58
5302,121,118,64
5303,122,118,70
5304,123,118,77
5305,124,118,72
5306,125,118,81
5307,126,118,77
5308,127,118,79
5309,128,118,81
5310,129,118,81
5311,130,118,80
5312,131,118,80
5313,132,118,79
5314,133,118,78
5315,134,118,79
5316,135,118,81
5317,136,118,78
5318,137,118,78
5319,138,118,79
5320,139,118,75
5321,140,118,81
5322,141,118,75
5323,142,118,80
5324,143,118,77
5325,144,118,78
5326,145,119,80
5327,144,119,79
5328,143,119,81
5329,142,119,82
5330,141,119,80
5331,140,119,82
5332,139,119,81
5333,138,119,81
5334,137,119,80
5335,136,119,80
5336,135,119,81
5337,134,119,78
5338,133,119,81
5339,132,119,82
5340,131,119,81
5341,130,119,81
5342,129,119,81
5343,128,119,78
5344,127,119,81
5345,126,119,80
5346,125,119,76
5347,124,119,76
5348,123,119,80
5349,122,119,80
5350,121,119,83
5351,120,119,85
5352,119,119,82
5353,118,119,85
5354,117,119,85
5355,116,119,76
5356,115,119,75
5357,114,119,73
5358,113,119,75
5359,112,119,75
5360,111,119,74
5361,110,119,76
5362,109,119,75
5363,108,119,76
5364,107,119,77
5365,106,119,69
5366,105,119,77
5367,104,119,78
5368,103,119,80
5369,102,119,82
5370,101,119,80
5371,100,119,80
5372,99,119,80
5373,98,119,79
5374,97,119,82
5375,96,119,81
5376,95,119,80
5377,94,119,80
5378,93,119,84
5379,92,119,81
5380,91,119,78
5381,90,119,79
5382,89,119,79
5383,88,119,81
5384,87,119,79
5385,86,119,81
5386,85,119,81
5387,84,119,79
5388,83,119,79
5389,82,119,81
5390,81,119,82
5391,80,119,81
5392,79,119,81
5393,78,119,81
5394,77,119,79
5395,76,119,72
5396,75,119,79
5397,74,119,73
5398,73,119,81
5399,72,119,81
